PART_ID,Trial,Stimuli,Training,FIXTIME,MTIME,Correct,SOA,Level,Reversal,Reversal_count,Latency,Rating
3K25,0,SQUARES,1,20,17,0,6,-1,0,0,-1.0,Żadna
3K25,1,SQUARES,1,20,17,1,7,-1,0,-,1.51705002784729,Mała
3K25,2,SQUARES,1,20,17,1,7,-1,0,-,1.0002679824829102,Duża
3K25,3,SQUARES,1,20,17,1,7,1,1,1,0.6503009796142578,Duża
3K25,4,SQUARES,1,20,17,1,6,1,0,-,0.4669320583343506,Duża
3K25,5,SQUARES,1,20,17,1,6,1,0,-,0.6669139862060547,Duża
3K25,6,SQUARES,1,20,17,1,6,1,0,-,0.6835429668426514,Duża
3K25,7,SQUARES,1,20,17,1,5,1,0,-,0.5502989292144775,Duża
3K25,8,SQUARES,1,20,17,1,5,1,0,-,0.6167521476745605,Duża
3K25,9,SQUARES,1,20,17,1,5,1,0,-,0.6002659797668457,Duża
3K25,10,SQUARES,1,20,17,1,4,1,0,-,0.6502220630645752,Duża
3K25,11,SQUARES,1,20,17,1,4,1,0,-,0.9669861793518066,Duża
3K25,12,SQUARES,1,20,17,1,4,1,0,-,1.5502660274505615,Duża
3K25,13,SQUARES,1,20,17,0,3,-1,1,2,1.800201177597046,Mała
3K25,14,SQUARES,1,20,17,0,4,-1,0,-,0.5002849102020264,Duża
3K25,15,SQUARES,1,20,17,1,5,-1,0,-,3.4002671241760254,Mała
3K25,16,SQUARES,1,20,17,0,5,-1,0,-,2.133574962615967,Mała
3K25,17,SQUARES,1,20,17,1,6,-1,0,-,0.6002810001373291,Duża
3K25,18,SQUARES,1,20,17,1,6,-1,0,-,0.5669071674346924,Duża
3K25,19,SQUARES,1,20,17,1,6,1,1,3,1.0169260501861572,Duża
3K25,20,SQUARES,1,20,17,1,5,1,0,-,1.9002609252929688,Duża
3K25,21,SQUARES,1,20,17,1,5,1,0,-,1.1502809524536133,Duża
3K25,22,SQUARES,1,20,17,0,5,-1,1,4,3.0835418701171875,Mała
3K25,23,SQUARES,1,20,17,1,6,-1,0,-,0.6502552032470703,Duża
3K25,24,SQUARES,1,20,17,1,6,-1,0,-,0.7834038734436035,Duża
3K25,25,SQUARES,1,20,17,1,6,1,1,5,0.5835700035095215,Duża
3K25,26,SQUARES,1,20,17,1,5,1,0,-,0.7336521148681641,Duża
3K25,27,SQUARES,1,20,17,1,5,1,0,-,0.9002602100372314,Duża
3K25,28,SQUARES,1,20,17,0,5,-1,1,6,1.7667288780212402,Duża
3K25,29,SQUARES,1,20,17,1,6,-1,0,-,2.450237989425659,Duża
3K25,30,SQUARES,1,20,17,1,6,-1,0,-,1.4169139862060547,Duża
3K25,31,SQUARES,1,20,17,1,6,1,1,7,1.2001800537109375,Duża
3K25,32,SQUARES,1,20,17,1,5,1,0,-,1.6169171333312988,Duża
3K25,33,SQUARES,1,20,17,0,5,-1,1,8,1.166891098022461,Duża
3K25,33,SQUARES,0,480,17,1,5,-,-,-,1.8000540733337402,Mała
3K25,34,SQUARES,0,480,17,1,5,-,-,-,1.5002200603485107,Duża
3K25,35,SQUARES,0,480,17,0,5,-,-,-,2.0002529621124268,Mała
3K25,36,SQUARES,0,480,17,1,5,-,-,-,0.9333939552307129,Duża
3K25,37,SQUARES,0,480,17,1,5,-,-,-,1.1502549648284912,Duża
3K25,38,SQUARES,0,480,17,1,5,-,-,-,0.800300121307373,Duża
3K25,39,SQUARES,0,480,17,0,5,-,-,-,3.2337169647216797,Mała
3K25,40,SQUARES,0,480,17,1,5,-,-,-,2.016906976699829,Mała
3K25,41,SQUARES,0,480,17,1,5,-,-,-,0.5667769908905029,Duża
3K25,42,SQUARES,0,480,17,1,5,-,-,-,0.9668920040130615,Duża
3K25,43,SQUARES,0,480,17,0,5,-,-,-,0.850222110748291,Duża
3K25,44,SQUARES,0,480,17,1,5,-,-,-,1.0502090454101562,Duża
3K25,45,SQUARES,0,480,17,1,5,-,-,-,0.7502880096435547,Mała
3K25,46,SQUARES,0,480,17,1,5,-,-,-,0.616908073425293,Duża
3K25,47,SQUARES,0,480,17,0,5,-,-,-,0.850243091583252,Duża
3K25,48,SQUARES,0,480,17,0,5,-,-,-,3.116956949234009,Mała
3K25,49,SQUARES,0,480,17,1,5,-,-,-,0.6169378757476807,Duża
3K25,50,SQUARES,0,480,17,1,5,-,-,-,0.5169708728790283,Duża
3K25,51,SQUARES,0,480,17,1,5,-,-,-,0.5336239337921143,Duża
3K25,52,SQUARES,0,480,17,1,5,-,-,-,0.5669200420379639,Duża
3K25,53,SQUARES,0,480,17,1,5,-,-,-,0.6502439975738525,Duża
3K25,54,SQUARES,0,480,17,0,5,-,-,-,0.8502421379089355,Duża
3K25,55,SQUARES,0,480,17,1,5,-,-,-,0.5002470016479492,Duża
3K25,56,SQUARES,0,480,17,0,5,-,-,-,1.666910171508789,Duża
3K25,57,SQUARES,0,480,17,1,5,-,-,-,2.566943883895874,Duża
3K25,58,SQUARES,0,480,17,1,5,-,-,-,2.8167190551757812,Duża
3K25,59,SQUARES,0,480,17,0,5,-,-,-,-1.0,Mała
3K25,60,SQUARES,0,480,17,0,5,-,-,-,0.8836181163787842,Duża
3K25,61,SQUARES,0,480,17,1,5,-,-,-,0.8336098194122314,Duża
3K25,62,SQUARES,0,480,17,1,5,-,-,-,0.5671360492706299,Duża
3K25,63,SQUARES,0,480,17,0,5,-,-,-,1.0335919857025146,Duża
3K25,64,SQUARES,0,480,17,1,5,-,-,-,0.7669670581817627,Duża
