PART_ID,Trial,Stimuli,Training,FIXTIME,MTIME,Correct,SOA,Level,Reversal,Reversal_count,Latency,Rating
M20,0,SQUARES,1,20,17,1,6,0,0,0,0.3168919086456299,Duża
M20,1,SQUARES,1,20,17,1,6,0,0,-,0.4500739574432373,Duża
M20,2,SQUARES,1,20,17,1,6,1,0,-,0.30028295516967773,Duża
M20,3,SQUARES,1,20,17,1,5,1,0,-,0.3334019184112549,Duża
M20,4,SQUARES,1,20,17,1,5,1,0,-,0.7333879470825195,Duża
M20,5,SQUARES,1,20,17,1,5,1,0,-,0.4333670139312744,Duża
M20,6,SQUARES,1,20,17,1,4,1,0,-,0.4002649784088135,Duża
M20,7,SQUARES,1,20,17,1,4,1,0,-,0.3833889961242676,Duża
M20,8,SQUARES,1,20,17,1,4,1,0,-,0.5167078971862793,Duża
M20,9,SQUARES,1,20,17,1,3,1,0,-,0.4002878665924072,Duża
M20,10,SQUARES,1,20,17,0,3,-1,1,1,0.48351097106933594,Mała
M20,11,SQUARES,1,20,17,0,4,-1,0,-,0.38358187675476074,Duża
M20,12,SQUARES,1,20,17,1,5,-1,0,-,0.31684398651123047,Duża
M20,13,SQUARES,1,20,17,1,5,-1,0,-,0.35030293464660645,Duża
M20,14,SQUARES,1,20,17,1,5,1,1,2,0.33365297317504883,Duża
M20,14,SQUARES,0,480,17,1,3,-,-,-,0.6502590179443359,Duża
M20,15,SQUARES,0,480,17,0,3,-,-,-,0.4169929027557373,Duża
M20,0,CIRCLES,1,20,17,1,8,0,0,0,1.1002750396728516,Duża
M20,1,CIRCLES,1,20,17,1,8,0,0,-,0.4003279209136963,Duża
M20,2,CIRCLES,1,20,17,1,8,1,0,-,0.45026516914367676,Duża
M20,3,CIRCLES,1,20,17,1,7,1,0,-,0.5669119358062744,Duża
M20,4,CIRCLES,1,20,17,1,7,1,0,-,0.5667388439178467,Duża
M20,5,CIRCLES,1,20,17,1,7,1,0,-,0.3669009208679199,Duża
M20,6,CIRCLES,1,20,17,1,6,1,0,-,0.36693906784057617,Duża
M20,7,CIRCLES,1,20,17,1,6,1,0,-,0.366746187210083,Duża
M20,8,CIRCLES,1,20,17,1,6,1,0,-,0.35010814666748047,Duża
M20,9,CIRCLES,1,20,17,0,5,-1,1,1,0.38358092308044434,Duża
M20,10,CIRCLES,1,20,17,0,6,-1,0,-,0.35026001930236816,Duża
M20,11,CIRCLES,1,20,17,1,7,-1,0,-,0.5335979461669922,Duża
M20,12,CIRCLES,1,20,17,1,7,-1,0,-,0.46695685386657715,Duża
M20,13,CIRCLES,1,20,17,1,7,1,1,2,0.3337559700012207,Duża
M20,13,CIRCLES,0,480,17,1,5,-,-,-,0.3667171001434326,Duża
M20,14,CIRCLES,0,480,17,1,5,-,-,-,0.7335681915283203,Duża
