PART_ID,Trial,Stimuli,Training,FIXTIME,MTIME,Correct,SOA,Level,Reversal,Reversal_count,Latency,Rating
M20,1,SQUARES,training,45,17,True,12,-,-,-,0.3335479000234045,-
M20,2,SQUARES,training,45,17,False,12,-,-,-,0.4167559999623336,-
M20,3,SQUARES,training,45,17,-1,12,-,-,-,-1.0,-
M20,4,SQUARES,training,45,17,False,6,-,-,-,0.41734700003871694,-
M20,5,SQUARES,training,45,17,True,6,-,-,-,0.38411769998492673,-
M20,6,SQUARES,training,45,17,-1,6,-,-,-,-1.0,-
M20,1,SQUARES,exp,45,17,True,6,0,0,0,0.3169375999714248,-
M20,2,SQUARES,exp,45,17,True,6,0,0,-,0.11743350001052022,-
M20,3,SQUARES,exp,45,17,True,6,1,0,-,0.0837539000203833,-
M20,4,SQUARES,exp,45,17,True,5,1,0,-,0.08374370000092313,-
M20,5,SQUARES,exp,45,17,True,5,1,0,-,0.0669371000258252,-
M20,6,SQUARES,exp,45,17,True,5,1,0,-,0.13395069999387488,-
M20,7,SQUARES,exp,45,17,True,4,1,0,-,0.13344609999330714,-
M20,8,SQUARES,exp,45,17,True,4,1,0,-,0.16670179995708168,-
M20,9,SQUARES,exp,45,17,True,4,1,0,-,0.15040689997840673,-
M20,10,SQUARES,exp,45,17,True,3,1,0,-,0.21695499995257705,-
M20,11,SQUARES,exp,45,17,True,3,1,0,-,0.25032450002618134,-
M20,12,SQUARES,exp,45,17,True,3,1,0,-,0.2502460000105202,-
M20,13,SQUARES,exp,45,17,False,2,-1,1,1,0.25034120003692806,-
M20,14,SQUARES,exp,45,17,True,3,-1,0,-,0.2836214000126347,-
M20,15,SQUARES,exp,45,17,True,3,-1,0,-,0.16708320000907406,-
M20,16,SQUARES,exp,45,17,True,3,1,1,2,0.26720569998724386,-
M20,1,CIRCLES,training,45,17,True,20,-,-,-,0.13354810001328588,-
M20,2,CIRCLES,training,45,17,False,20,-,-,-,0.3502451000385918,-
M20,3,CIRCLES,training,45,17,-1,20,-,-,-,-1.0,-
M20,4,CIRCLES,training,45,17,True,10,-,-,-,0.45058140001492575,-
M20,5,CIRCLES,training,45,17,False,10,-,-,-,0.28512970003066584,-
M20,6,CIRCLES,training,45,17,True,10,-,-,-,4.42589059995953,-
M20,1,CIRCLES,exp,45,17,True,10,0,0,0,0.5505541000165977,-
M20,2,CIRCLES,exp,45,17,True,10,0,0,-,0.03331590001471341,-
M20,3,CIRCLES,exp,45,17,True,10,1,0,-,0.033671900047920644,-
M20,4,CIRCLES,exp,45,17,True,9,1,0,-,0.10029360000044107,-
M20,5,CIRCLES,exp,45,17,True,9,1,0,-,0.11761319998186082,-
M20,6,CIRCLES,exp,45,17,True,9,1,0,-,0.1336005999473855,-
M20,7,CIRCLES,exp,45,17,True,8,1,0,-,0.0673339000204578,-
M20,8,CIRCLES,exp,45,17,True,8,1,0,-,0.0836414999794215,-
M20,9,CIRCLES,exp,45,17,True,8,1,0,-,0.050027000019326806,-
M20,10,CIRCLES,exp,45,17,True,7,1,0,-,0.11692780000157654,-
M20,11,CIRCLES,exp,45,17,True,7,1,0,-,0.08415680000325665,-
M20,12,CIRCLES,exp,45,17,True,7,1,0,-,0.1170517000136897,-
M20,13,CIRCLES,exp,45,17,True,6,1,0,-,0.10058699996443465,-
M20,14,CIRCLES,exp,45,17,True,6,1,0,-,0.25047909998102114,-
M20,15,CIRCLES,exp,45,17,True,6,1,0,-,0.13379049999639392,-
M20,16,CIRCLES,exp,45,17,True,5,1,0,-,0.21677239995915443,-
M20,17,CIRCLES,exp,45,17,True,5,1,0,-,0.15049739996902645,-
M20,18,CIRCLES,exp,45,17,True,5,1,0,-,0.2003817999502644,-
M20,19,CIRCLES,exp,45,17,True,4,1,0,-,0.1506474000052549,-
M20,20,CIRCLES,exp,45,17,False,4,-1,1,1,0.16679499996826053,-
M20,21,CIRCLES,exp,45,17,True,5,-1,0,-,0.2676789000397548,-
M20,22,CIRCLES,exp,45,17,True,5,-1,0,-,0.1505485000088811,-
M20,23,CIRCLES,exp,45,17,True,5,1,1,2,0.25058290001470596,-
