PART_ID,Trial,Stimuli,Training,FIXTIME,MTIME,Correct,SOA,Level,Reversal,Reversal_count,Latency,Rating
et1M20,0,SQUARES,1,75,17,1,8,0,0,0,0.2171320915222168,Duża
et1M20,1,SQUARES,1,75,17,1,8,0,0,-,0.5337669849395752,Całkowita
et1M20,2,SQUARES,1,75,17,1,8,1,0,-,0.41684508323669434,Całkowita
et1M20,3,SQUARES,1,75,17,1,7,1,0,-,0.3001830577850342,Całkowita
et1M20,4,SQUARES,1,75,17,1,7,1,0,-,0.700192928314209,Całkowita
et1M20,5,SQUARES,1,75,17,1,7,1,0,-,0.5168540477752686,Całkowita
et1M20,6,SQUARES,1,75,17,1,6,1,0,-,0.5002040863037109,Całkowita
et1M20,7,SQUARES,1,75,17,1,6,1,0,-,0.3170590400695801,Całkowita
et1M20,8,SQUARES,1,75,17,1,6,1,0,-,0.48352694511413574,Całkowita
et1M20,9,SQUARES,1,75,17,1,5,1,0,-,0.4502131938934326,Całkowita
et1M20,10,SQUARES,1,75,17,1,5,1,0,-,0.48354601860046387,Całkowita
et1M20,11,SQUARES,1,75,17,1,5,1,0,-,0.5335409641265869,Całkowita
et1M20,12,SQUARES,1,75,17,1,4,1,0,-,0.4001650810241699,Całkowita
et1M20,13,SQUARES,1,75,17,1,4,1,0,-,0.43349123001098633,Całkowita
et1M20,14,SQUARES,1,75,17,1,4,1,0,-,0.3668789863586426,Całkowita
et1M20,15,SQUARES,1,75,17,1,3,1,0,-,0.33350396156311035,Całkowita
et1M20,16,SQUARES,1,75,17,1,3,1,0,-,0.3504641056060791,Całkowita
et1M20,17,SQUARES,1,75,17,1,3,1,0,-,0.35050511360168457,Duża
et1M20,18,SQUARES,1,75,17,0,2,-1,1,1,1.1837918758392334,Mała
et1M20,19,SQUARES,1,75,17,1,3,-1,0,-,0.43378210067749023,Duża
et1M20,20,SQUARES,1,75,17,1,3,-1,0,-,0.7004280090332031,Mała
et1M20,21,SQUARES,1,75,17,1,3,1,1,2,0.4504280090332031,Mała
et1M20,21,SQUARES,0,75,17,1,2,-,-,-,0.4001128673553467,Duża
et1M20,0,CIRCLES,1,75,17,1,8,0,0,0,1.3004369735717773,Mała
et1M20,1,CIRCLES,1,75,17,1,8,0,0,-,0.31706690788269043,Duża
et1M20,2,CIRCLES,1,75,17,1,8,1,0,-,0.3170661926269531,Duża
et1M20,3,CIRCLES,1,75,17,1,7,1,0,-,0.5167779922485352,Duża
et1M20,4,CIRCLES,1,75,17,1,7,1,0,-,0.3834211826324463,Duża
et1M20,5,CIRCLES,1,75,17,1,7,1,0,-,0.350416898727417,Duża
et1M20,6,CIRCLES,1,75,17,1,6,1,0,-,0.2667579650878906,Duża
et1M20,7,CIRCLES,1,75,17,0,6,-1,1,1,0.38352108001708984,Duża
et1M20,8,CIRCLES,1,75,17,1,7,-1,0,-,0.41684484481811523,Duża
et1M20,9,CIRCLES,1,75,17,1,7,-1,0,-,0.46684789657592773,Duża
et1M20,10,CIRCLES,1,75,17,1,7,1,1,2,0.2668609619140625,Duża
et1M20,10,CIRCLES,0,75,17,1,6,-,-,-,0.5171749591827393,Duża
et1M20,11,CIRCLES,0,75,17,1,6,-,-,-,0.36685991287231445,Duża
